data,source_number,destination_number,is_carting,is_ftl,day_of_week,start_hour,is_day,is_night,is_cutoff,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor
training,410,411,1,0,0,2,0,1,0,26.0,28.6202,26.07490855508653,75.0,2.8846153846153846
training,411,17,1,0,0,4,0,1,0,39.0,42.4709,27.78833961131256,106.0,2.717948717948718
training,109,853,0,1,2,19,1,0,0,58.0,77.2517,66.84558463284384,145.0,2.5
training,853,854,0,1,3,0,0,1,0,34.0,38.4579,30.92484019891671,45.0,1.3235294117647058
training,854,855,0,1,3,1,0,1,0,27.0,29.6017,27.993335417437468,36.0,1.3333333333333333
training,855,109,0,1,3,2,0,1,0,49.0,66.986,58.53998641829888,76.0,1.5510204081632653
training,1309,467,0,1,3,23,0,1,0,22.0,24.5666,23.880727269005884,34.0,1.5454545454545454
training,467,468,0,1,4,0,0,1,0,35.0,37.4173,32.06273154332148,60.0,1.7142857142857142
training,468,469,0,1,4,1,0,1,0,23.0,30.7403,24.702509086163648,35.0,1.5217391304347827
training,469,778,0,1,4,2,0,1,0,31.0,39.8082,33.18308750251592,63.0,2.032258064516129
training,778,470,0,1,4,3,0,1,0,18.0,24.944,20.456364441672285,46.0,2.555555555555556
training,470,1479,0,1,4,4,0,1,0,119.0,148.4674,129.24198075754217,231.0,1.9411764705882355
training,319,796,1,0,5,1,0,1,0,19.0,23.1164,19.71129000038694,42.0,2.210526315789474
training,796,104,1,0,5,2,0,1,0,14.0,18.2762,16.5040542096551,33.0,2.357142857142857
training,176,30,0,1,1,18,1,0,0,211.0,280.0337,236.8251260417577,384.0,1.819905213270142
training,30,4,0,1,2,7,0,1,0,1510.0,2065.1855,1689.3659473090506,2802.0,1.855629139072848
training,102,738,1,0,1,20,0,1,0,46.0,41.939800000000005,34.711572373669725,129.0,2.8043478260869565
training,14,30,1,0,4,15,1,0,0,95.0,88.70110000000001,69.99004650039318,289.0,3.042105263157895
training,439,440,0,1,4,3,0,1,0,59.0,71.73410000000001,54.00880906425442,125.0,2.1186440677966103
training,440,1506,0,1,4,5,0,1,0,60.0,64.6663,56.459188316581546,104.0,1.7333333333333334
training,23,22,1,0,0,10,1,0,0,124.0,167.32479999999998,145.18631339103413,413.0,3.3306451612903225
training,832,833,0,1,6,4,0,1,0,40.0,43.38,37.89824701299308,79.0,1.975
training,833,1536,0,1,6,6,0,1,0,22.0,31.7826,25.22889496587592,77.0,3.5
training,102,124,1,0,6,1,0,1,0,36.0,31.6451,24.32582534777444,87.0,2.4166666666666665
training,1226,1298,0,1,3,22,0,1,0,79.0,109.636,89.8624240388187,132.0,1.6708860759493671
training,1298,1227,0,1,4,3,0,1,0,56.0,69.3251,65.69892539903802,96.0,1.7142857142857142
training,83,84,0,1,1,23,0,1,0,30.0,38.4451,35.34350392635912,136.0,4.533333333333333
training,84,734,0,1,2,2,0,1,0,34.0,31.2497,20.983633815008837,61.0,1.7941176470588236
training,734,83,0,1,2,3,0,1,0,24.0,30.1766,23.69368424709833,197.0,8.208333333333334
training,85,264,1,0,2,0,0,1,0,15.0,19.68,17.175274247902713,59.0,3.933333333333333
training,669,670,1,0,0,6,0,1,0,46.0,60.9953,51.13572635069775,91.0,1.9782608695652173
training,27,992,1,0,4,23,0,1,0,57.0,56.9785,30.137721064748465,45.0,0.7894736842105263
training,992,1551,1,0,5,1,0,1,0,17.0,24.8277,23.519700913252542,59.0,3.4705882352941178
training,491,27,1,0,5,4,0,1,0,91.0,115.5204,76.454069659156,263.0,2.89010989010989
training,204,616,1,0,6,22,0,1,0,29.0,33.5256,26.692585892427573,76.0,2.6206896551724137
training,171,172,0,1,2,9,1,0,0,87.0,112.0915,75.30784058114784,175.0,2.0114942528735638
training,172,173,0,1,2,23,0,1,0,53.0,65.5294,45.63107837169128,90.0,1.69811320754717
training,173,174,0,1,3,1,0,1,0,61.0,66.714,53.15872871063039,112.0,1.836065573770492
training,174,175,0,1,3,3,0,1,0,36.0,39.8293,31.22606592416722,76.0,2.111111111111111
training,175,171,0,1,3,5,0,1,0,46.0,62.0632,51.81502334316231,103.0,2.239130434782609
training,111,1186,1,0,4,18,1,0,0,15.0,13.243799999999998,10.361632245869956,30.0,2.0
training,30,795,1,0,6,20,0,1,0,82.0,80.7404,61.46575489917793,248.0,3.024390243902439
training,1103,124,1,0,6,5,0,1,0,14.0,10.853,9.405963166076166,34.0,2.4285714285714284
training,19,18,0,1,3,20,0,1,0,53.0,73.1845,63.76033276674632,151.0,2.849056603773585
training,92,1007,0,1,3,18,1,0,0,101.0,130.6207,110.10935792648316,254.0,2.514851485148515
training,1007,308,0,1,4,2,0,1,0,18.0,18.9178,15.110250506260874,36.0,2.0
training,308,92,0,1,4,3,0,1,0,92.0,125.531,102.10896421068315,771.0,8.380434782608695
training,30,109,0,1,2,18,1,0,0,1165.0,1562.1312,1236.1299979759929,2024.0,1.7373390557939914
training,57,30,0,1,5,2,0,1,0,1015.0,1362.0757,1120.6514654509897,1757.0,1.7310344827586206
training,102,105,1,0,1,6,0,1,0,20.0,18.0561,15.08768151750506,58.0,2.9
training,4,299,1,0,1,9,1,0,0,44.0,47.1175,30.36151899381277,193.0,4.386363636363637
training,1106,1011,0,1,2,13,1,0,0,50.0,53.0896,48.49716389905108,54.0,1.08
training,1011,4,0,1,2,14,1,0,0,114.0,117.7185,100.7403391174628,185.0,1.6228070175438596
training,512,513,0,1,5,20,0,1,0,15.0,21.4213,18.42783537000758,50.0,3.333333333333333
training,513,1512,0,1,5,22,0,1,0,52.0,69.38980000000001,37.80602750026672,125.0,2.4038461538461537
training,869,168,1,0,0,23,0,1,0,32.0,45.9756,42.47394359267441,59.0,1.84375
training,168,169,1,0,1,1,0,1,0,24.0,17.415599999999998,15.497117765382605,25.0,1.0416666666666667
training,169,170,1,0,1,2,0,1,0,30.0,35.4078,30.48074738311921,45.0,1.5
training,170,869,1,0,1,3,0,1,0,74.0,105.6529,83.16158576404266,132.0,1.7837837837837838
training,762,395,1,0,2,23,0,1,0,56.0,64.4299,47.52136595822135,97.0,1.7321428571428572
training,397,762,1,0,3,4,0,1,0,45.0,52.023900000000005,42.28277302731953,478.0,10.622222222222222
training,413,4,1,0,5,8,1,0,0,23.0,15.2327,10.75800823836324,34.0,1.4782608695652173
training,365,59,0,1,5,19,1,0,0,53.0,60.624300000000005,47.699085380525446,229.0,4.320754716981132
training,59,60,0,1,6,0,0,1,0,48.0,63.1003,53.57666554808228,88.0,1.8333333333333333
training,60,366,0,1,6,3,0,1,0,83.0,96.2851,82.92600347268385,224.0,2.698795180722892
training,366,365,0,1,6,7,0,1,0,27.0,33.3582,19.613452513398016,53.0,1.962962962962963
training,92,430,1,0,5,16,1,0,0,22.0,21.0594,16.70682302380524,134.0,6.090909090909091
training,92,251,1,0,6,16,1,0,0,30.0,28.9324,19.74776124537408,50.0,1.6666666666666667
training,183,889,1,0,2,21,0,1,0,60.0,70.3282,49.22672858065941,153.0,2.55
training,889,657,1,0,3,1,0,1,0,29.0,20.2635,9.811325685400504,38.0,1.3103448275862069
training,852,1150,1,0,3,3,0,1,0,36.0,48.9123,23.9507375047856,85.0,2.361111111111111
training,1150,183,1,0,3,5,0,1,0,111.0,138.9336,86.9253904409666,365.0,3.2882882882882885
training,69,905,1,0,0,16,1,0,0,90.0,124.0317,86.50008197763374,390.0,4.333333333333333
training,1310,69,1,0,1,3,0,1,0,62.0,85.6988,57.73604882742384,452.0,7.290322580645161
training,30,443,1,0,5,20,0,1,0,67.0,79.0428,47.31088332304839,111.0,1.6567164179104477
training,869,168,1,0,2,23,0,1,0,33.0,47.8352,44.11369018859186,68.0,2.060606060606061
training,168,169,1,0,3,1,0,1,0,25.0,18.3106,16.255344352593866,28.0,1.12
training,169,170,1,0,3,2,0,1,0,30.0,34.8829,30.10322616392465,44.0,1.4666666666666666
training,170,869,1,0,3,3,0,1,0,75.0,106.844,83.86411269619406,165.0,2.2
training,459,5,1,0,5,9,1,0,0,28.0,28.0118,21.35987681196132,64.0,2.2857142857142856
training,1060,159,1,0,6,1,0,1,0,10.0,12.6019,10.128091770414557,43.0,4.3
training,31,32,0,1,6,18,1,0,0,201.0,272.9156,203.0745041565551,352.0,1.7512437810945274
training,32,2,0,1,0,5,0,1,0,200.0,266.27840000000003,207.41212470445484,456.0,2.28
training,416,479,0,1,4,22,0,1,0,79.0,84.3487,64.73056627436574,144.0,1.8227848101265824
training,479,480,0,1,5,2,0,1,0,32.0,34.749,25.60222765100944,45.0,1.40625
training,480,481,0,1,5,3,0,1,0,64.0,69.067,46.73920444800458,109.0,1.703125
training,481,171,0,1,5,5,0,1,0,68.0,77.8301,56.19307941231335,130.0,1.911764705882353
training,171,416,0,1,5,9,1,0,0,141.0,183.4583,134.2445566989211,400.0,2.8368794326241136
training,413,4,1,0,1,2,0,1,0,23.0,15.1598,10.763742485672363,202.0,8.782608695652174
training,263,2,1,0,2,17,1,0,0,20.0,24.4477,19.53436702915806,50.0,2.5
training,303,595,1,0,4,7,0,1,0,16.0,16.7916,14.10492524036076,35.0,2.1875
training,109,451,0,1,0,0,0,1,0,243.0,337.884,296.41490696199065,459.0,1.8888888888888888
training,451,4,0,1,0,10,1,0,0,184.0,203.5825,177.74300804151088,293.0,1.5923913043478262
training,14,1291,0,1,4,21,0,1,0,54.0,65.1974,50.8741686370732,84.0,1.5555555555555556
training,1394,14,0,1,5,3,0,1,0,40.0,55.8963,50.423142074909336,128.0,3.2
training,104,1553,1,0,0,3,0,1,0,19.0,19.7128,10.583545128176128,43.0,2.263157894736842
training,241,4,1,0,1,17,1,0,0,29.0,25.2123,19.187486832790583,47.0,1.6206896551724137
training,1200,1201,0,1,0,5,0,1,0,37.0,32.0739,21.8825055294791,56.0,1.5135135135135136
training,1201,1598,0,1,0,6,0,1,0,60.0,44.327,31.194481360175303,108.0,1.8
training,1202,1203,0,1,0,10,1,0,0,46.0,33.5998,23.017889781225744,90.0,1.9565217391304348
training,111,384,1,0,3,16,1,0,0,15.0,14.5979,10.686964448738514,20.0,1.3333333333333333
training,33,34,0,1,4,0,0,1,0,23.0,32.3196,28.925763459102512,78.0,3.391304347826087
training,34,35,0,1,4,2,0,1,0,29.0,41.4313,38.31107471700295,51.0,1.7586206896551724
training,35,36,0,1,4,3,0,1,0,21.0,30.5533,27.90642268773565,62.0,2.952380952380953
training,36,37,0,1,4,5,0,1,0,15.0,21.5716,18.117210929021557,44.0,2.933333333333333
training,1053,227,0,1,0,8,1,0,0,48.0,54.1421,34.47628499351605,296.0,6.166666666666667
training,4,807,0,1,2,19,1,0,0,117.0,145.674,128.9367324522085,194.0,1.6581196581196582
training,807,1135,0,1,3,4,0,1,0,31.0,42.4496,40.28734365452872,54.0,1.7419354838709675
training,894,1236,0,1,3,19,1,0,0,165.0,168.24929999999998,131.80479778233817,280.0,1.696969696969697
training,92,685,1,0,3,23,0,1,0,19.0,18.2658,15.30875561432516,79.0,4.157894736842105
training,30,21,0,1,6,11,1,0,0,169.0,221.5854,195.7554778491665,323.0,1.911242603550296
training,2,264,1,0,2,14,1,0,0,25.0,29.0827,16.994910600288833,66.0,2.64
training,418,1206,1,0,6,6,0,1,0,16.0,18.8196,16.481122875227438,61.0,3.8125
training,1419,390,1,0,3,19,1,0,0,41.0,39.5037,35.831475251657835,311.0,7.585365853658536
training,390,391,1,0,4,0,0,1,0,20.0,19.4504,17.50575804678159,21.0,1.05
training,391,392,1,0,4,1,0,1,0,18.0,17.1498,13.805692013556552,36.0,2.0
training,392,608,1,0,4,2,0,1,0,24.0,22.3684,16.498004393669746,38.0,1.5833333333333333
training,91,5,1,0,1,14,1,0,0,58.0,53.4649,41.96435993978971,196.0,3.3793103448275863
training,86,770,1,0,2,6,0,1,0,11.0,14.3548,10.518101841005594,27.0,2.4545454545454546
training,1138,278,0,1,5,0,0,1,0,48.0,43.9161,36.72565559037338,70.0,1.4583333333333333
training,278,279,0,1,5,2,0,1,0,45.0,40.7533,38.576790839418365,59.0,1.3111111111111111
training,279,280,0,1,5,4,0,1,0,46.0,33.0409,17.831126766091323,91.0,1.9782608695652173
training,280,1031,0,1,5,6,0,1,0,170.0,151.1178,99.99632911971844,269.0,1.5823529411764703
training,5,299,1,0,3,23,0,1,0,16.0,16.3424,11.419832050823102,37.0,2.3125
training,299,413,1,0,4,2,0,1,0,31.0,26.1444,20.88975667173273,49.0,1.5806451612903225
training,238,239,1,0,1,20,0,1,0,19.0,27.002,25.789592295439235,40.0,2.1052631578947367
training,239,240,1,0,2,2,0,1,0,30.0,41.2666,23.824653273355363,128.0,4.266666666666667
training,240,238,1,0,2,4,0,1,0,16.0,19.7611,17.380109256376134,467.0,29.1875
training,433,1360,0,1,5,0,0,1,0,91.0,76.4685,29.601460520977955,78.0,0.8571428571428571
training,1360,514,0,1,5,2,0,1,0,41.0,37.0886,24.512965241080995,44.0,1.0731707317073171
training,30,1186,1,0,2,3,0,1,0,50.0,50.0505,38.632526958840856,166.0,3.32
training,30,14,1,0,2,12,1,0,0,97.0,86.04010000000001,69.83988462687311,160.0,1.649484536082474
training,30,69,0,1,6,3,0,1,0,851.0,1193.5323,1011.4776954170316,1757.0,2.064629847238543
training,360,109,1,0,2,6,0,1,0,22.0,24.5092,17.400181400152697,60.0,2.727272727272727
training,17,303,1,0,6,17,1,0,0,32.0,36.168,31.243894481471504,97.0,3.03125
training,1420,1577,0,1,3,2,0,1,0,18.0,23.8946,17.087251342517806,47.0,2.611111111111111
training,66,145,1,0,1,2,0,1,0,18.0,21.5424,16.40074762830553,52.0,2.888888888888889
training,145,146,1,0,1,3,0,1,0,22.0,26.342,18.721026907115917,38.0,1.7272727272727273
training,146,147,1,0,1,4,0,1,0,21.0,27.0287,24.90050434416112,50.0,2.380952380952381
training,147,66,1,0,1,6,0,1,0,57.0,71.9357,49.63818295610968,164.0,2.8771929824561404
training,30,200,1,0,3,4,0,1,0,34.0,35.2883,29.463940467365628,68.0,2.0
training,5,4,1,0,2,7,0,1,0,57.0,46.5242,39.88657109162695,121.0,2.12280701754386
training,326,2,1,0,1,19,1,0,0,30.0,33.2146,22.96658299228072,88.0,2.933333333333333
training,86,770,1,0,0,6,0,1,0,13.0,15.5964,10.928824519217835,24.0,1.8461538461538465
training,85,564,1,0,2,3,0,1,0,17.0,19.0776,15.472872981299632,62.0,3.647058823529412
training,286,130,0,1,0,12,1,0,0,55.0,75.2992,65.5285698045662,82.0,1.490909090909091
training,130,1031,0,1,0,13,1,0,0,49.0,67.9205,58.125330672661846,63.0,1.2857142857142858
training,955,956,0,1,3,2,0,1,0,33.0,35.0596,28.25995453524649,60.0,1.818181818181818
training,956,957,0,1,3,3,0,1,0,28.0,30.8138,29.44952489844717,37.0,1.3214285714285714
training,957,955,0,1,3,4,0,1,0,56.0,60.4166,55.84384602948276,94.0,1.6785714285714286
training,4,5,0,1,5,2,0,1,0,51.0,50.4469,39.80800571298618,70.0,1.3725490196078431
training,5,731,0,1,5,7,0,1,0,166.0,197.5928,157.08387287903523,222.0,1.3373493975903614
training,731,17,0,1,5,12,1,0,0,83.0,106.4538,84.86160206982743,161.0,1.9397590361445785
training,18,1036,0,1,1,22,0,1,0,27.0,37.0848,36.885270503935125,45.0,1.6666666666666667
training,1324,1325,0,1,2,3,0,1,0,23.0,29.7414,24.70100475416234,40.0,1.7391304347826086
training,1325,18,0,1,2,4,0,1,0,51.0,73.3342,72.89478020344727,103.0,2.019607843137255
training,111,1186,1,0,3,17,1,0,0,16.0,13.827,10.931059686687712,25.0,1.5625
training,891,232,1,0,2,4,0,1,0,83.0,106.6538,91.06442344201226,230.0,2.7710843373493974
training,5,459,1,0,4,20,0,1,0,30.0,27.0453,21.660313903603697,40.0,1.3333333333333333
training,799,183,0,1,4,13,1,0,0,29.0,33.9134,23.86116435694063,53.0,1.827586206896552
training,205,1277,0,1,1,22,0,1,0,101.0,129.2772,104.36262944677996,220.0,2.1782178217821784
training,206,207,0,1,2,4,0,1,0,21.0,23.484900000000003,21.33803981667096,58.0,2.761904761904762
training,207,208,0,1,2,5,0,1,0,58.0,82.632,75.83006846270094,164.0,2.827586206896552
training,208,205,0,1,2,8,1,0,0,82.0,115.5613,100.86911384788036,338.0,4.121951219512195
training,102,1421,0,1,6,5,0,1,0,151.0,202.6035,169.10059239499887,318.0,2.1059602649006623
training,1421,30,0,1,6,15,1,0,0,166.0,211.2179,160.59176520546183,262.0,1.5783132530120485
training,656,1481,1,0,2,13,1,0,0,27.0,32.3674,27.40864305573104,219.0,8.11111111111111
training,838,839,1,0,1,7,0,1,0,11.0,14.0821,9.595374897689515,32.0,2.909090909090909
training,839,39,1,0,1,8,1,0,0,16.0,19.6678,13.845637005382624,49.0,3.0625
training,27,1345,1,0,6,0,0,1,0,89.0,125.676,37.806153735327705,144.0,1.6179775280898876
training,93,814,0,1,0,2,0,1,0,86.0,122.5086,107.69245672329482,133.0,1.5465116279069768
training,680,92,0,1,0,13,1,0,0,137.0,189.0949,146.38758432471204,242.0,1.7664233576642336
training,269,27,0,1,0,0,0,1,0,138.0,195.7185,182.11777621174937,267.0,1.934782608695652
training,779,951,0,1,4,3,0,1,0,30.0,34.5056,27.346257559859296,50.0,1.6666666666666667
training,951,1261,0,1,4,4,0,1,0,43.0,48.597,46.90721947563858,68.0,1.5813953488372092
training,952,1022,0,1,4,6,0,1,0,24.0,26.3385,24.699873182378266,47.0,1.9583333333333333
training,1022,1023,0,1,4,7,0,1,0,42.0,45.4855,38.68329008259179,63.0,1.5
training,1023,779,0,1,4,9,1,0,0,38.0,42.4785,36.117359381887454,67.0,1.763157894736842
training,25,1481,1,0,5,15,1,0,0,28.0,34.1595,25.59662414041665,86.0,3.071428571428572
training,126,31,1,0,1,7,0,1,0,11.0,14.8717,11.432081932096688,20.0,1.818181818181818
training,1094,1439,1,0,2,0,0,1,0,14.0,11.9201,9.38070237750633,56.0,4.0
training,1350,14,0,1,0,4,0,1,0,212.0,245.4964,176.51312548125082,578.0,2.7264150943396226
training,353,1422,1,0,1,23,0,1,0,43.0,35.105599999999995,26.312590098824984,40.0,0.9302325581395348
training,1422,353,1,0,2,6,0,1,0,44.0,36.4867,27.09419700885153,203.0,4.613636363636363
training,178,442,1,0,4,0,0,1,0,23.0,20.5641,16.005566589547982,24.0,1.0434782608695652
training,1256,428,0,1,5,5,0,1,0,118.0,147.64329999999998,104.95464205547346,267.0,2.26271186440678
training,30,93,0,1,6,1,0,1,0,1167.0,1638.6996,1270.0083353584018,2229.0,1.910025706940874
training,495,1311,0,1,4,1,0,1,0,20.0,22.3762,19.330868114004947,54.0,2.7
training,92,251,1,0,0,6,0,1,0,29.0,30.3067,20.347922412512933,96.0,3.310344827586207
training,286,130,0,1,2,12,1,0,0,55.0,74.7144,65.2267936492761,89.0,1.6181818181818182
training,130,1031,0,1,2,14,1,0,0,49.0,67.1895,57.17688097637288,84.0,1.7142857142857142
training,264,1496,1,0,1,6,0,1,0,17.0,22.658900000000003,14.85339103302273,37.0,2.176470588235294
training,265,264,1,0,1,10,1,0,0,19.0,26.1489,18.95713954005118,43.0,2.263157894736842
training,14,473,0,1,2,7,0,1,0,121.0,153.6983,110.93056326784146,242.0,2.0
training,473,300,0,1,2,15,1,0,0,102.0,105.1948,73.30353541454846,87.0,0.8529411764705882
training,300,474,0,1,2,18,1,0,0,97.0,88.7385,55.04872996936314,71.0,0.7319587628865979
training,474,14,0,1,2,23,0,1,0,127.0,163.58870000000002,130.30622411506107,190.0,1.4960629921259845
training,30,176,0,1,2,17,1,0,0,211.0,279.5852,236.61104397956436,462.0,2.18957345971564
training,241,4,1,0,4,5,0,1,0,29.0,26.0762,20.54025905880617,220.0,7.586206896551724
training,91,5,1,0,2,19,1,0,0,55.0,52.8839,42.38486043192348,91.0,1.6545454545454543
training,30,927,1,0,4,21,0,1,0,61.0,59.4842,49.050027424664414,95.0,1.5573770491803278
training,87,958,0,1,0,8,1,0,0,55.0,65.63980000000001,35.913258306195736,119.0,2.163636363636364
training,958,1015,0,1,0,12,1,0,0,15.0,19.4503,17.766034697197988,38.0,2.533333333333333
training,1016,1017,0,1,0,15,1,0,0,50.0,69.67569999999999,47.97670677574352,123.0,2.46
training,1017,1018,0,1,0,18,1,0,0,30.0,41.7072,28.22403468065986,80.0,2.6666666666666665
training,1018,960,0,1,0,20,0,1,0,48.0,67.69619999999999,52.39997109062685,199.0,4.145833333333333
training,960,961,0,1,1,0,0,1,0,33.0,43.753,33.742844250422905,88.0,2.6666666666666665
training,1423,962,0,1,1,7,0,1,0,103.0,127.8196,57.75311950636542,208.0,2.0194174757281558
training,962,87,0,1,1,11,1,0,0,159.0,207.3953,161.247045246187,371.0,2.333333333333333
training,398,399,1,0,3,21,0,1,0,25.0,23.1219,19.834409000221942,43.0,1.72
training,399,400,1,0,4,0,0,1,0,19.0,17.766599999999997,15.739640690498812,28.0,1.4736842105263157
training,400,401,1,0,4,1,0,1,0,27.0,29.5123,24.7287836007866,60.0,2.2222222222222223
training,402,398,1,0,4,3,0,1,0,41.0,42.6038,32.69712883391988,88.0,2.1463414634146343
training,5,112,1,0,3,21,0,1,0,23.0,20.2365,17.905819297157876,24.0,1.0434782608695652
training,57,340,1,0,5,19,1,0,0,28.0,25.9076,21.83022812268772,75.0,2.6785714285714284
training,972,973,1,0,0,1,0,1,0,78.0,97.571,69.95751354902184,99.0,1.2692307692307692
training,973,974,1,0,0,3,0,1,0,29.0,33.3239,29.00854080850929,43.0,1.4827586206896552
training,974,975,1,0,0,4,0,1,0,25.0,34.5548,31.416994181546407,60.0,2.4
training,975,1047,1,0,0,5,0,1,0,27.0,39.4283,36.20288342219452,34.0,1.2592592592592593
training,1047,86,1,0,0,6,0,1,0,58.0,80.406,55.719644217201136,112.0,1.9310344827586208
training,85,104,1,0,0,17,1,0,0,19.0,22.3706,14.125875691042946,52.0,2.736842105263158
training,187,188,0,1,6,9,1,0,0,31.0,35.176300000000005,25.792436582973643,42.0,1.3548387096774193
training,188,176,0,1,6,10,1,0,0,266.0,340.519,281.6985214183776,509.0,1.913533834586466
training,222,659,0,1,4,19,1,0,0,93.0,101.981,85.09184915276967,159.0,1.7096774193548387
training,659,1102,0,1,4,23,0,1,0,55.0,50.9509,48.529382248092375,80.0,1.4545454545454546
training,1102,223,0,1,5,1,0,1,0,39.0,44.7085,29.57833061412865,94.0,2.41025641025641
training,223,222,0,1,5,3,0,1,0,58.0,76.7957,61.22366124977288,139.0,2.396551724137931
training,183,799,0,1,1,16,1,0,0,30.0,29.9112,23.57926078719813,60.0,2.0
training,86,1046,1,0,1,23,0,1,0,32.0,42.7915,22.59658706563997,38.0,1.1875
training,1046,972,1,0,2,0,0,1,0,23.0,30.766,29.708558073321527,30.0,1.3043478260869563
training,972,973,1,0,2,1,0,1,0,77.0,97.1307,69.83015723946897,93.0,1.207792207792208
training,973,974,1,0,2,3,0,1,0,28.0,31.2932,27.033874339754554,45.0,1.6071428571428572
training,974,975,1,0,2,4,0,1,0,23.0,32.5316,29.34086949825389,63.0,2.739130434782609
training,30,31,0,1,5,19,1,0,0,632.0,873.1883,735.4709007154767,1202.0,1.9018987341772151
training,4,21,0,1,0,23,0,1,0,1367.0,1853.3064,1532.4003997933726,2660.0,1.9458668617410388
training,21,102,0,1,3,1,0,1,0,202.0,264.9664,233.0396248227541,351.0,1.7376237623762376
training,26,254,0,1,5,7,0,1,0,43.0,50.842400000000005,45.52477757259772,127.0,2.953488372093023
training,254,255,0,1,5,10,1,0,0,34.0,46.3003,43.18353660405359,49.0,1.4411764705882353
training,255,26,0,1,5,11,1,0,0,73.0,101.9573,85.56932757311769,153.0,2.095890410958904
training,393,394,0,1,2,23,0,1,0,40.0,53.212,50.22962041320213,91.0,2.275
training,394,723,0,1,3,1,0,1,0,32.0,44.2001,42.58354766654492,158.0,4.9375
training,723,724,0,1,3,4,0,1,0,17.0,19.7494,19.548134546085286,74.0,4.352941176470588
training,724,393,0,1,3,6,0,1,0,42.0,45.5474,34.79738470709996,997.0,23.73809523809524
training,92,690,0,1,2,6,0,1,0,148.0,208.0425,159.5657640725012,450.0,3.0405405405405403
training,690,92,0,1,2,16,1,0,0,149.0,208.9935,159.28412412970786,527.0,3.5369127516778525
