source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
4,5,1,0,5,54.0,52.8234,40.30473873696416,83.0,1.537037037037037,training
4,5,1,0,6,51.0,50.2945,39.704516329701,105.5,2.075,training
4,5,1,0,7,50.0,49.716750000000005,39.336978096958234,88.0,1.76,training
4,5,1,0,8,51.0,50.5289,39.47631574747746,118.33333333333333,2.3323270440251576,training
4,5,1,0,9,52.0,51.4363,39.951934126088055,103.75,1.9898259170075208,training
4,5,1,0,10,51.0,50.362233333333336,39.76519120392458,111.33333333333333,2.1879788838612364,training
4,5,1,0,11,53.0,52.333,39.96363130607157,116.0,2.188679245283019,training
4,5,1,0,12,50.0,50.325599999999994,39.79495679754605,92.5,1.8405448717948718,training
4,5,1,0,13,51.4,51.120960000000004,39.8170875494165,91.0,1.7669868015582302,training
4,5,1,0,14,53.0,51.454100000000004,40.01078628842801,120.0,2.272792022792023,training
4,5,1,0,15,50.0,49.8477,39.44585785799882,75.0,1.5,training
4,5,1,0,17,51.5,51.223725,39.76883785376426,84.5,1.6393878306039398,training
4,5,1,0,18,51.5,51.18115,39.757916412063196,90.0,1.7535849056603774,training
4,5,1,0,19,51.5,51.510925,40.00702379448257,80.0,1.5560185185185185,training
4,5,1,0,20,51.42857142857143,51.236785714285716,39.69043162804256,90.57142857142857,1.7606504272475887,training
4,5,1,0,21,50.0,50.002300000000005,39.55888527145291,130.0,2.6,training
4,5,1,0,22,52.5,51.609899999999996,40.04343783458143,113.0,2.160740203193033,training
4,5,1,0,23,51.0,49.9568,39.574087721006926,98.0,1.9215686274509804,training
4,17,0,1,2,242.0,319.39945,267.39683453576066,517.0,2.136363636363636,training
4,17,0,1,4,242.0,319.63873333333333,267.37437426565293,469.3333333333333,1.9393939393939394,training
4,17,0,1,5,243.0,320.21895,267.4849530306783,434.0,1.786008230452675,training
4,17,0,1,7,242.0,320.1209,267.33056477070426,484.0,2.0,training
4,17,0,1,9,244.0,321.1393,267.8846251908756,485.0,1.9877049180327868,training
4,21,0,1,20,1366.0,1854.6105,1532.4430705295877,2513.0,1.8396778916544656,training
4,21,0,1,22,1366.0,1854.5099333333335,1532.2953955785877,2643.0,1.9348462664714496,training
4,21,0,1,23,1365.6666666666667,1852.4501333333335,1532.2300531577414,2644.6666666666665,1.9365343751591009,training
4,26,0,1,4,1032.0,1394.3820999999998,1129.6264391581547,2375.0,2.3013565891472867,training
4,26,0,1,5,1032.0,1394.5611,1129.6367318032394,1930.0,1.87015503875969,training
4,26,0,1,6,1031.0,1393.7069,1129.6866181424386,2017.6666666666667,1.9569996766892983,training
4,26,0,1,7,1031.0,1393.6898,1129.441227128519,2067.0,2.004849660523764,training
4,30,0,1,0,1528.0,2072.8556,1689.9646627128334,2736.0,1.7905759162303665,training
4,30,0,1,1,1529.75,2074.65995,1688.8085153556324,2828.5,1.8490002815850566,training
4,30,0,1,3,1530.0,2074.6939,1689.0475081405605,2845.0,1.8594771241830064,training
4,30,0,1,4,1526.5,2072.1094000000003,1689.8727125085038,2862.5,1.875177345140035,training
4,30,0,1,5,1527.0,2072.423,1689.0196566107174,3178.5,2.081532416502947,training
4,30,0,1,6,1527.0,2072.17745,1689.491076170206,2872.0,1.8808480234401266,training
4,30,0,1,7,1527.0,2072.5353,1689.706652379211,2880.0,1.8860510805500983,training
4,30,0,1,10,1527.0,2072.2963,1690.559023066859,2891.0,1.893254747871644,training
4,30,0,1,11,1526.0,2071.5015,1690.0776119183688,2772.0,1.81651376146789,training
4,30,0,1,12,1526.5,2071.9154,1689.9902832063954,2708.5,1.7743154885284622,training
4,30,0,1,13,1527.25,2072.734325,1689.7284146206584,2692.5,1.7629648708555663,training
4,30,0,1,14,1527.0,2072.3154,1689.7131870427932,2680.0,1.7550753110674526,training
4,30,0,1,15,1526.6666666666667,2072.1839,1689.8862911154572,2779.3333333333335,1.820521661760434,training
4,30,0,1,20,1525.0,2070.5573,1690.924740671907,2819.0,1.8485245901639344,training
4,30,0,1,21,1532.0,2076.8114,1687.3575054648716,2747.0,1.7930809399477807,training
4,30,0,1,22,1528.8333333333333,2073.729733333333,1689.728757460098,2782.6666666666665,1.8201033660730488,training
4,30,0,1,23,1528.0,2072.92065,1689.8910346539685,2858.5,1.8707460732984291,training
4,32,0,1,23,865.0,1188.1769,1014.817446148694,1687.0,1.9502890173410403,training
4,39,1,0,2,40.0,35.5419,29.5846034923822,106.0,2.65,training
4,39,1,0,3,40.333333333333336,35.683366666666664,30.006941104415095,92.0,2.283536585365854,training
4,39,1,0,7,38.0,34.2972,29.46399380201173,103.0,2.710526315789474,training
4,39,1,0,15,40.0,35.4147,29.391796501099748,77.0,1.925,training
4,39,1,0,19,39.0,34.9909,29.70368570767297,54.0,1.3846153846153846,training
4,39,1,0,20,39.25,35.151624999999996,29.879665371454983,54.5,1.3839574898785425,training
4,55,0,1,9,426.0,482.7015,348.36706340309183,923.0,2.1666666666666665,training
4,55,0,1,20,427.0,484.8937,349.99355877390315,1032.0,2.4168618266978923,training
4,57,0,1,6,631.5,851.921975,732.0223314948589,1058.75,1.6766863499602902,training
4,57,0,1,7,629.5,850.54275,731.4502586952842,1020.5,1.6211794436367943,training
